CountryName,CountryCode,IndicatorName,Year,Value
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1961,6.780615176
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1961,-12.60033971
Euro area,EMU,GDP growth (annual %),1961,6.661820532
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1961,5.351691266
European Union,EUU,GDP growth (annual %),1961,5.43934871
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1961,0.13443396
High income,HIC,GDP growth (annual %),1961,4.631966344
High income: OECD,OEC,GDP growth (annual %),1961,4.622528715
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1961,6.271844908
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1961,6.989583487
Low & middle income,LMY,GDP growth (annual %),1961,1.604293983
Lower middle income,LMC,GDP growth (annual %),1961,3.922424539
Middle income,MIC,GDP growth (annual %),1961,1.754230021
North America,NAC,GDP growth (annual %),1961,2.36982353
OECD members,OED,GDP growth (annual %),1961,4.596494557
South Asia,SAS,GDP growth (annual %),1961,4.136464497
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1961,1.692823337
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1961,1.69935915
Upper middle income,UMC,GDP growth (annual %),1961,0.884230762
World,WLD,GDP growth (annual %),1961,4.28993992
Algeria,DZA,GDP growth (annual %),1961,-13.60544133
Argentina,ARG,GDP growth (annual %),1961,5.42784288
Australia,AUS,GDP growth (annual %),1961,2.47592903
Austria,AUT,GDP growth (annual %),1961,5.537979317
"Bahamas, The",BHS,GDP growth (annual %),1961,10.66709743
Bangladesh,BGD,GDP growth (annual %),1961,6.058160825
Belgium,BEL,GDP growth (annual %),1961,4.978423063
Belize,BLZ,GDP growth (annual %),1961,4.892277219
Benin,BEN,GDP growth (annual %),1961,3.141280462
Bermuda,BMU,GDP growth (annual %),1961,4.68
Bolivia,BOL,GDP growth (annual %),1961,2.079983628
Botswana,BWA,GDP growth (annual %),1961,6.343283719
Brazil,BRA,GDP growth (annual %),1961,10.27591155
Burkina Faso,BFA,GDP growth (annual %),1961,4.043927977
Burundi,BDI,GDP growth (annual %),1961,-13.74613505
Cameroon,CMR,GDP growth (annual %),1961,1.183680812
Canada,CAN,GDP growth (annual %),1961,3.163291684
Central African Republic,CAF,GDP growth (annual %),1961,4.953452755
Chad,TCD,GDP growth (annual %),1961,1.397743671
Chile,CHL,GDP growth (annual %),1961,4.049930947
China,CHN,GDP growth (annual %),1961,-27.29999999
Colombia,COL,GDP growth (annual %),1961,5.265372382
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1961,-10.85137608
"Congo, Rep.",COG,GDP growth (annual %),1961,8.350726724
Costa Rica,CRI,GDP growth (annual %),1961,-0.955940448
Cote d'Ivoire,CIV,GDP growth (annual %),1961,9.932555156
Denmark,DNK,GDP growth (annual %),1961,6.378832476
Dominican Republic,DOM,GDP growth (annual %),1961,-2.31324875
Ecuador,ECU,GDP growth (annual %),1961,1.543078652
Fiji,FJI,GDP growth (annual %),1961,3.517580341
Finland,FIN,GDP growth (annual %),1961,7.604670479
France,FRA,GDP growth (annual %),1961,5.506272437
Gabon,GAB,GDP growth (annual %),1961,14.76684319
Ghana,GHA,GDP growth (annual %),1961,3.429674012
Greece,GRC,GDP growth (annual %),1961,11.1495374
Guatemala,GTM,GDP growth (annual %),1961,4.298518348
Guyana,GUY,GDP growth (annual %),1961,4.689524309
Honduras,HND,GDP growth (annual %),1961,1.855659321
Iceland,ISL,GDP growth (annual %),1961,-0.084661946
India,IND,GDP growth (annual %),1961,3.722742532
Indonesia,IDN,GDP growth (annual %),1961,6.10491537
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1961,10.39091835
Israel,ISR,GDP growth (annual %),1961,11.20388576
Italy,ITA,GDP growth (annual %),1961,8.207245914
Japan,JPN,GDP growth (annual %),1961,12.04353641
Kenya,KEN,GDP growth (annual %),1961,-7.774634904
"Korea, Rep.",KOR,GDP growth (annual %),1961,4.936341931
Lesotho,LSO,GDP growth (annual %),1961,1.864797762
Liberia,LBR,GDP growth (annual %),1961,2.439985421
Luxembourg,LUX,GDP growth (annual %),1961,3.829983122
Madagascar,MDG,GDP growth (annual %),1961,2.048632751
Malawi,MWI,GDP growth (annual %),1961,7.639597855
Malaysia,MYS,GDP growth (annual %),1961,7.597993945
Mauritania,MRT,GDP growth (annual %),1961,15.52991333
Mexico,MEX,GDP growth (annual %),1961,5
Morocco,MAR,GDP growth (annual %),1961,-2.425234333
Myanmar,MMR,GDP growth (annual %),1961,0.471561079
Nepal,NPL,GDP growth (annual %),1961,1.908265969
Netherlands,NLD,GDP growth (annual %),1961,0.295546673
Nicaragua,NIC,GDP growth (annual %),1961,7.400211918
Niger,NER,GDP growth (annual %),1961,4.546393037
Nigeria,NGA,GDP growth (annual %),1961,0.191795489
Norway,NOR,GDP growth (annual %),1961,6.27333551
Oman,OMN,GDP growth (annual %),1961,1.139666758
Pakistan,PAK,GDP growth (annual %),1961,5.987346419
Panama,PAN,GDP growth (annual %),1961,10.75135777
Papua New Guinea,PNG,GDP growth (annual %),1961,6.18111172
Paraguay,PRY,GDP growth (annual %),1961,6.900285516
Peru,PER,GDP growth (annual %),1961,7.350052545
Philippines,PHL,GDP growth (annual %),1961,5.616579319
Portugal,PRT,GDP growth (annual %),1961,5.534903476
Puerto Rico,PRI,GDP growth (annual %),1961,7.041735944
Rwanda,RWA,GDP growth (annual %),1961,-4.297526058
Senegal,SEN,GDP growth (annual %),1961,2.993448255
Seychelles,SYC,GDP growth (annual %),1961,-4.882276361
Sierra Leone,SLE,GDP growth (annual %),1961,1.80904355
Singapore,SGP,GDP growth (annual %),1961,8.137624686
Somalia,SOM,GDP growth (annual %),1961,-3.261981202
South Africa,ZAF,GDP growth (annual %),1961,3.845403562
Spain,ESP,GDP growth (annual %),1961,11.83867419
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1961,4.527283278
Sudan,SDN,GDP growth (annual %),1961,0.022391334
Sweden,SWE,GDP growth (annual %),1961,5.681537344
Syrian Arab Republic,SYR,GDP growth (annual %),1961,10.8330639
Thailand,THA,GDP growth (annual %),1961,5.362146302
Togo,TGO,GDP growth (annual %),1961,12.16931737
Trinidad and Tobago,TTO,GDP growth (annual %),1961,14.03707086
Turkey,TUR,GDP growth (annual %),1961,1.156069388
United Kingdom,GBR,GDP growth (annual %),1961,2.573569963
United States,USA,GDP growth (annual %),1961,2.3
Uruguay,URY,GDP growth (annual %),1961,2.493037918
"Venezuela, RB",VEN,GDP growth (annual %),1961,3.192519348
Zambia,ZMB,GDP growth (annual %),1961,1.361381816
Zimbabwe,ZWE,GDP growth (annual %),1961,6.316157269
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1962,6.575113848
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1962,-0.294509897
Euro area,EMU,GDP growth (annual %),1962,6.395825187
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1962,4.83835376
European Union,EUU,GDP growth (annual %),1962,4.866433593
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1962,7.213224674
High income,HIC,GDP growth (annual %),1962,5.745236126
High income: OECD,OEC,GDP growth (annual %),1962,5.803062676
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1962,4.628040654
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1962,5.362684124
Low & middle income,LMY,GDP growth (annual %),1962,4.042571527
Lower middle income,LMC,GDP growth (annual %),1962,3.777031542
Middle income,MIC,GDP growth (annual %),1962,3.846621701
North America,NAC,GDP growth (annual %),1962,6.181294175
OECD members,OED,GDP growth (annual %),1962,5.779330018
South Asia,SAS,GDP growth (annual %),1962,3.340930274
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1962,6.156839196
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1962,6.154745763
Upper middle income,UMC,GDP growth (annual %),1962,3.875791405
World,WLD,GDP growth (annual %),1962,5.557478524
Algeria,DZA,GDP growth (annual %),1962,-19.68504182
Argentina,ARG,GDP growth (annual %),1962,-0.852021523
Australia,AUS,GDP growth (annual %),1962,1.327575239
Austria,AUT,GDP growth (annual %),1962,2.648675113
"Bahamas, The",BHS,GDP growth (annual %),1962,10.45197189
Bangladesh,BGD,GDP growth (annual %),1962,5.45303097
Belgium,BEL,GDP growth (annual %),1962,5.212003509
Belize,BLZ,GDP growth (annual %),1962,4.89265218
Benin,BEN,GDP growth (annual %),1962,-3.426409821
Bermuda,BMU,GDP growth (annual %),1962,4.47
Bolivia,BOL,GDP growth (annual %),1962,5.570225346
Botswana,BWA,GDP growth (annual %),1962,6.666667814
Brazil,BRA,GDP growth (annual %),1962,5.21605942
Burkina Faso,BFA,GDP growth (annual %),1962,6.128798781
Burundi,BDI,GDP growth (annual %),1962,9.063157935
Cameroon,CMR,GDP growth (annual %),1962,3.041559051
Canada,CAN,GDP growth (annual %),1962,7.116779267
Central African Republic,CAF,GDP growth (annual %),1962,-3.713640127
Chad,TCD,GDP growth (annual %),1962,5.360116109
Chile,CHL,GDP growth (annual %),1962,5.193079542
China,CHN,GDP growth (annual %),1962,-5.6
Colombia,COL,GDP growth (annual %),1962,5.466500282
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1962,21.20069751
"Congo, Rep.",COG,GDP growth (annual %),1962,5.202308789
Costa Rica,CRI,GDP growth (annual %),1962,8.148320012
Cote d'Ivoire,CIV,GDP growth (annual %),1962,1.22699449
Denmark,DNK,GDP growth (annual %),1962,5.666822173
Dominican Republic,DOM,GDP growth (annual %),1962,17.04724093
Ecuador,ECU,GDP growth (annual %),1962,4.558883964
Fiji,FJI,GDP growth (annual %),1962,3.6061037
Finland,FIN,GDP growth (annual %),1962,2.981945536
France,FRA,GDP growth (annual %),1962,6.672174626
Gabon,GAB,GDP growth (annual %),1962,7.449211606
Ghana,GHA,GDP growth (annual %),1962,4.109158606
Greece,GRC,GDP growth (annual %),1962,1.533518906
Guatemala,GTM,GDP growth (annual %),1962,3.536501264
Guyana,GUY,GDP growth (annual %),1962,1.104925811
Honduras,HND,GDP growth (annual %),1962,5.764846041
Iceland,ISL,GDP growth (annual %),1962,8.313712744
India,IND,GDP growth (annual %),1962,2.931127737
Indonesia,IDN,GDP growth (annual %),1962,1.909660225
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1962,7.90926793
Israel,ISR,GDP growth (annual %),1962,10.1561172
Italy,ITA,GDP growth (annual %),1962,6.203650458
Japan,JPN,GDP growth (annual %),1962,8.908972996
Kenya,KEN,GDP growth (annual %),1962,9.457358742
"Korea, Rep.",KOR,GDP growth (annual %),1962,2.458360659
Lesotho,LSO,GDP growth (annual %),1962,15.33181249
Liberia,LBR,GDP growth (annual %),1962,1.344606077
Luxembourg,LUX,GDP growth (annual %),1962,1.358677671
Madagascar,MDG,GDP growth (annual %),1962,2.271069702
Malawi,MWI,GDP growth (annual %),1962,0.668364742
Malaysia,MYS,GDP growth (annual %),1962,6.421029733
Mauritania,MRT,GDP growth (annual %),1962,0.726608375
Mexico,MEX,GDP growth (annual %),1962,4.664414668
Morocco,MAR,GDP growth (annual %),1962,12.51798415
Myanmar,MMR,GDP growth (annual %),1962,4.08687253
Nepal,NPL,GDP growth (annual %),1962,1.910320034
Netherlands,NLD,GDP growth (annual %),1962,6.843507321
Nicaragua,NIC,GDP growth (annual %),1962,11.69534898
Niger,NER,GDP growth (annual %),1962,10.27871349
Nigeria,NGA,GDP growth (annual %),1962,4.102992589
Norway,NOR,GDP growth (annual %),1962,2.813945138
Oman,OMN,GDP growth (annual %),1962,20.18775466
Pakistan,PAK,GDP growth (annual %),1962,4.482858627
Panama,PAN,GDP growth (annual %),1962,8.364807554
Papua New Guinea,PNG,GDP growth (annual %),1962,6.374099317
Paraguay,PRY,GDP growth (annual %),1962,3.300258518
Peru,PER,GDP growth (annual %),1962,8.340192277
Philippines,PHL,GDP growth (annual %),1962,4.773121848
Portugal,PRT,GDP growth (annual %),1962,6.614447769
Puerto Rico,PRI,GDP growth (annual %),1962,8.323315527
Rwanda,RWA,GDP growth (annual %),1962,11.33379838
Senegal,SEN,GDP growth (annual %),1962,-0.136235361
Seychelles,SYC,GDP growth (annual %),1962,8.408581272
Sierra Leone,SLE,GDP growth (annual %),1962,4.540967064
Singapore,SGP,GDP growth (annual %),1962,7.121762697
Somalia,SOM,GDP growth (annual %),1962,7.076655434
South Africa,ZAF,GDP growth (annual %),1962,6.17727082
Spain,ESP,GDP growth (annual %),1962,9.953438103
Sri Lanka,LKA,GDP growth (annual %),1962,3.818019562
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1962,3.694261801
Sudan,SDN,GDP growth (annual %),1962,6.915842154
Sweden,SWE,GDP growth (annual %),1962,4.258772994
Syrian Arab Republic,SYR,GDP growth (annual %),1962,24.52129717
Thailand,THA,GDP growth (annual %),1962,7.554254448
Togo,TGO,GDP growth (annual %),1962,3.773652832
Trinidad and Tobago,TTO,GDP growth (annual %),1962,2.742463144
Turkey,TUR,GDP growth (annual %),1962,5.571428583
United Kingdom,GBR,GDP growth (annual %),1962,1.327993179
United States,USA,GDP growth (annual %),1962,6.1
Uruguay,URY,GDP growth (annual %),1962,-1.57454885
"Venezuela, RB",VEN,GDP growth (annual %),1962,8.532933399
Zambia,ZMB,GDP growth (annual %),1962,-2.49083954
Zimbabwe,ZWE,GDP growth (annual %),1962,1.434470887
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1963,8.009930017
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1963,6.492282337
Euro area,EMU,GDP growth (annual %),1963,5.755561398
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1963,5.159023117
European Union,EUU,GDP growth (annual %),1963,5.092747368
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1963,3.555270325
High income,HIC,GDP growth (annual %),1963,5.112959654
High income: OECD,OEC,GDP growth (annual %),1963,5.221798114
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1963,3.081295225
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1963,4.434034841
Low & middle income,LMY,GDP growth (annual %),1963,6.022527605
Lower middle income,LMC,GDP growth (annual %),1963,4.760132748
Middle income,MIC,GDP growth (annual %),1963,6.111473689
North America,NAC,GDP growth (annual %),1963,4.462331579
OECD members,OED,GDP growth (annual %),1963,5.311425519
South Asia,SAS,GDP growth (annual %),1963,5.332037248
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1963,6.21037871
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1963,6.206651969
Upper middle income,UMC,GDP growth (annual %),1963,6.677368906
World,WLD,GDP growth (annual %),1963,5.2118208
Algeria,DZA,GDP growth (annual %),1963,34.31372877
Argentina,ARG,GDP growth (annual %),1963,-5.308196827
Australia,AUS,GDP growth (annual %),1963,6.212444386
Austria,AUT,GDP growth (annual %),1963,4.138267582
"Bahamas, The",BHS,GDP growth (annual %),1963,10.5240552
Bangladesh,BGD,GDP growth (annual %),1963,-0.45589429
Belgium,BEL,GDP growth (annual %),1963,4.351584282
Belize,BLZ,GDP growth (annual %),1963,4.956434195
Benin,BEN,GDP growth (annual %),1963,4.730027971
Bermuda,BMU,GDP growth (annual %),1963,1.07
Bolivia,BOL,GDP growth (annual %),1963,6.420701581
Botswana,BWA,GDP growth (annual %),1963,5.921045096
Brazil,BRA,GDP growth (annual %),1963,0.874672592
Burkina Faso,BFA,GDP growth (annual %),1963,-1.268016373
Burundi,BDI,GDP growth (annual %),1963,4.13540742
Cameroon,CMR,GDP growth (annual %),1963,3.74255032
Canada,CAN,GDP growth (annual %),1963,5.181776082
Central African Republic,CAF,GDP growth (annual %),1963,-0.707243873
Chad,TCD,GDP growth (annual %),1963,-1.599454015
Chile,CHL,GDP growth (annual %),1963,6.116564836
China,CHN,GDP growth (annual %),1963,10.19999998
Colombia,COL,GDP growth (annual %),1963,2.904114678
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1963,5.213990134
"Congo, Rep.",COG,GDP growth (annual %),1963,-4.029300398
Costa Rica,CRI,GDP growth (annual %),1963,4.784711575
Cote d'Ivoire,CIV,GDP growth (annual %),1963,14.49035586
Denmark,DNK,GDP growth (annual %),1963,0.637021234
Dominican Republic,DOM,GDP growth (annual %),1963,6.50290263
Ecuador,ECU,GDP growth (annual %),1963,3.875658364
Fiji,FJI,GDP growth (annual %),1963,6.358770678
Finland,FIN,GDP growth (annual %),1963,3.285099636
France,FRA,GDP growth (annual %),1963,5.347173767
Gabon,GAB,GDP growth (annual %),1963,6.092435277
Ghana,GHA,GDP growth (annual %),1963,4.405974201
Greece,GRC,GDP growth (annual %),1963,10.13605526
Guatemala,GTM,GDP growth (annual %),1963,9.541043929
Guyana,GUY,GDP growth (annual %),1963,-12.27865726
Honduras,HND,GDP growth (annual %),1963,3.580436708
Iceland,ISL,GDP growth (annual %),1963,10.28338287
India,IND,GDP growth (annual %),1963,5.994353262
Indonesia,IDN,GDP growth (annual %),1963,-2.253036563
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1963,7.042075229
Israel,ISR,GDP growth (annual %),1963,10.69571298
Italy,ITA,GDP growth (annual %),1963,5.609727978
Japan,JPN,GDP growth (annual %),1963,8.473642383
Kenya,KEN,GDP growth (annual %),1963,8.778340216
"Korea, Rep.",KOR,GDP growth (annual %),1963,9.531721026
Lesotho,LSO,GDP growth (annual %),1963,10.6150724
Liberia,LBR,GDP growth (annual %),1963,2.274460637
Luxembourg,LUX,GDP growth (annual %),1963,3.43910854
Madagascar,MDG,GDP growth (annual %),1963,-0.929401624
Malawi,MWI,GDP growth (annual %),1963,-1.391078501
Malaysia,MYS,GDP growth (annual %),1963,7.338803399
Mauritania,MRT,GDP growth (annual %),1963,-1.9837676
Mexico,MEX,GDP growth (annual %),1963,8.10688693
Morocco,MAR,GDP growth (annual %),1963,4.863604264
Myanmar,MMR,GDP growth (annual %),1963,13.34929493
Nepal,NPL,GDP growth (annual %),1963,1.895111643
Netherlands,NLD,GDP growth (annual %),1963,3.62462153
Nicaragua,NIC,GDP growth (annual %),1963,9.943178187
Niger,NER,GDP growth (annual %),1963,9.428229321
Nigeria,NGA,GDP growth (annual %),1963,8.57861892
Norway,NOR,GDP growth (annual %),1963,3.785043084
Oman,OMN,GDP growth (annual %),1963,4.53125
Pakistan,PAK,GDP growth (annual %),1963,8.688831518
Panama,PAN,GDP growth (annual %),1963,8.422617044
Papua New Guinea,PNG,GDP growth (annual %),1963,4.07252177
Paraguay,PRY,GDP growth (annual %),1963,4.71029134
Peru,PER,GDP growth (annual %),1963,3.720546399
Philippines,PHL,GDP growth (annual %),1963,7.060487423
Portugal,PRT,GDP growth (annual %),1963,5.873702116
Puerto Rico,PRI,GDP growth (annual %),1963,8.651045167
Rwanda,RWA,GDP growth (annual %),1963,-9.820444419
Senegal,SEN,GDP growth (annual %),1963,1.864478568
Seychelles,SYC,GDP growth (annual %),1963,10.13560296
Sierra Leone,SLE,GDP growth (annual %),1963,1.699715173
Singapore,SGP,GDP growth (annual %),1963,9.984910883
Somalia,SOM,GDP growth (annual %),1963,2.80880257
South Africa,ZAF,GDP growth (annual %),1963,7.373563946
Spain,ESP,GDP growth (annual %),1963,9.596498874
Sri Lanka,LKA,GDP growth (annual %),1963,2.516748582
St. Vincent and the Grenadines,VCT,GDP growth (annual %),1963,-6.265338526
Sudan,SDN,GDP growth (annual %),1963,-2.84697168
Sweden,SWE,GDP growth (annual %),1963,5.327897811
Syrian Arab Republic,SYR,GDP growth (annual %),1963,-8.652746672
Thailand,THA,GDP growth (annual %),1963,7.999830787
Togo,TGO,GDP growth (annual %),1963,4.999694271
Trinidad and Tobago,TTO,GDP growth (annual %),1963,5.604597247
Turkey,TUR,GDP growth (annual %),1963,9.066305519
United Kingdom,GBR,GDP growth (annual %),1963,3.956241167
United States,USA,GDP growth (annual %),1963,4.4
Uruguay,URY,GDP growth (annual %),1963,0.170458855
"Venezuela, RB",VEN,GDP growth (annual %),1963,3.900951468
Zambia,ZMB,GDP growth (annual %),1963,3.27239311
Zimbabwe,ZWE,GDP growth (annual %),1963,6.244344507
East Asia & Pacific (all income levels),EAS,GDP growth (annual %),1964,10.79602835
East Asia & Pacific (developing only),EAP,GDP growth (annual %),1964,10.72772288
Euro area,EMU,GDP growth (annual %),1964,5.487228259
Europe & Central Asia (all income levels),ECS,GDP growth (annual %),1964,5.531398653
European Union,EUU,GDP growth (annual %),1964,5.540647789
Heavily indebted poor countries (HIPC),HPC,GDP growth (annual %),1964,3.656244472
High income,HIC,GDP growth (annual %),1964,6.486994184
High income: OECD,OEC,GDP growth (annual %),1964,6.417385289
Latin America & Caribbean (all income levels),LCN,GDP growth (annual %),1964,7.933712182
Latin America & Caribbean (developing only),LAC,GDP growth (annual %),1964,7.500858933
Low & middle income,LMY,GDP growth (annual %),1964,7.535768432
Lower middle income,LMC,GDP growth (annual %),1964,6.469399434
Middle income,MIC,GDP growth (annual %),1964,7.766435655
North America,NAC,GDP growth (annual %),1964,5.875393588
OECD members,OED,GDP growth (annual %),1964,6.513914506
South Asia,SAS,GDP growth (annual %),1964,7.751602008
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),1964,5.627538993
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),1964,5.627251791
Upper middle income,UMC,GDP growth (annual %),1964,8.299828195
World,WLD,GDP growth (annual %),1964,6.601864053
Algeria,DZA,GDP growth (annual %),1964,5.839413012
Argentina,ARG,GDP growth (annual %),1964,10.13029766
Australia,AUS,GDP growth (annual %),1964,6.976155075
Austria,AUT,GDP growth (annual %),1964,6.124353738
"Bahamas, The",BHS,GDP growth (annual %),1964,10.5015672
Bangladesh,BGD,GDP growth (annual %),1964,10.95278855
Belgium,BEL,GDP growth (annual %),1964,6.956684733
Belize,BLZ,GDP growth (annual %),1964,4.99987991
Benin,BEN,GDP growth (annual %),1964,6.650759111
Bermuda,BMU,GDP growth (annual %),1964,11.11
Bolivia,BOL,GDP growth (annual %),1964,4.794559575
Botswana,BWA,GDP growth (annual %),1964,6.832300927
Brazil,BRA,GDP growth (annual %),1964,3.485582304
Burkina Faso,BFA,GDP growth (annual %),1964,2.282819223
Burundi,BDI,GDP growth (annual %),1964,6.273037903
Cameroon,CMR,GDP growth (annual %),1964,3.547159696
Canada,CAN,GDP growth (annual %),1964,6.699456682
Central African Republic,CAF,GDP growth (annual %),1964,2.080361128
Chad,TCD,GDP growth (annual %),1964,-2.510939603
Chile,CHL,GDP growth (annual %),1964,2.667871666
China,CHN,GDP growth (annual %),1964,18.3
Colombia,COL,GDP growth (annual %),1964,6.602341595
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),1964,-2.440223564
"Congo, Rep.",COG,GDP growth (annual %),1964,3.816796268
Costa Rica,CRI,GDP growth (annual %),1964,4.149052118
Cote d'Ivoire,CIV,GDP growth (annual %),1964,17.61308783
Denmark,DNK,GDP growth (annual %),1964,9.269938215
Dominican Republic,DOM,GDP growth (annual %),1964,6.764865116
Ecuador,ECU,GDP growth (annual %),1964,7.811889623
Fiji,FJI,GDP growth (annual %),1964,4.87728137
Finland,FIN,GDP growth (annual %),1964,5.238686598
France,FRA,GDP growth (annual %),1964,6.518338303
Gabon,GAB,GDP growth (annual %),1964,4.554453644
Ghana,GHA,GDP growth (annual %),1964,2.209327505
Greece,GRC,GDP growth (annual %),1964,8.258340252
Guatemala,GTM,GDP growth (annual %),1964,4.632992432
Guyana,GUY,GDP growth (annual %),1964,11.36028238
Honduras,HND,GDP growth (annual %),1964,5.416645571
Iceland,ISL,GDP growth (annual %),1964,9.916544014
India,IND,GDP growth (annual %),1964,7.452950122
Indonesia,IDN,GDP growth (annual %),1964,3.451465796
"Iran, Islamic Rep.",IRN,GDP growth (annual %),1964,8.475228249
Israel,ISR,GDP growth (annual %),1964,7.937192023
Italy,ITA,GDP growth (annual %),1964,2.797702279
Japan,JPN,GDP growth (annual %),1964,11.6767082
Kenya,KEN,GDP growth (annual %),1964,4.964467288
"Korea, Rep.",KOR,GDP growth (annual %),1964,7.561239115
Lesotho,LSO,GDP growth (annual %),1964,8.251116828
Liberia,LBR,GDP growth (annual %),1964,5.151961324
Luxembourg,LUX,GDP growth (annual %),1964,7.865828819
Madagascar,MDG,GDP growth (annual %),1964,3.962518848
Malawi,MWI,GDP growth (annual %),1964,2.6611033
Malaysia,MYS,GDP growth (annual %),1964,5.35896305
Mauritania,MRT,GDP growth (annual %),1964,27.69088639
Mexico,MEX,GDP growth (annual %),1964,11.90548076
Morocco,MAR,GDP growth (annual %),1964,1.286363193
Myanmar,MMR,GDP growth (annual %),1964,-5.89401884
Nepal,NPL,GDP growth (annual %),1964,7.532448553
